id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1096325665555664896,1096325665555664896,2019-02-15 03:29:42 EST,2019-02-15,03:29:42,-0500,2926989562,accioneafi,"Javier Acción, EAF",,"Vídeo resumen del fondo Acción Global, F.I. en 2018: El año de nuestro ""Flight to Quality"" Cambios en cartera, rentabilidad y algunos ejemplos de compañías en las que invertimos #ValueInvesting #AccionGlobalFI #FlightToQuality  $FB $BUR $PDX  👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽  https://t.co/AfOc1PBQfE",es,[],['http://accioneafi.com/web/accion-global-f-i-2018-ano-flight-to-quality/'],[],6,10,57,"['valueinvesting', 'accionglobalfi', 'flighttoquality']","['fb', 'bur', 'pdx']",https://twitter.com/AccionEAFI/status/1096325665555664896,False,,0,,,,,,,,[],,,,
1096054489180717056,1096054489180717056,2019-02-14 09:32:08 EST,2019-02-14,09:32:08,-0500,989388221686730753,mmahotstuff1,Money Making Articles Hot Stuff,,This is what analysts have to say about Burford Capital Limited $BUR after last week.   https://t.co/n59OVHqzgO,en,[],['https://www.mmahotstuff.com/2019/02/14/this-is-what-analysts-have-to-say-about-burford-capital-limited-lonbur-after-last-week.html'],[],0,0,0,[],['bur'],https://twitter.com/mmahotstuff1/status/1096054489180717056,False,,0,,,,,,,,[],,,,
1095424085226487809,1095408631514685440,2019-02-12 15:47:08 EST,2019-02-12,15:47:08,-0500,1081240896975204352,wtcm3,WTCM,,"$HL Select UK Growth Shares managers Steve Clayton &amp; Charlie Huggins on $IHG, $WPP and $PTEC exits; $BUR, $FDSA, $GBG, and $ASCL winners; waiting on $DOM LN; and 'industrial' gems $RELX, $EXPN, $ITRK  https://t.co/UFZb8bsqbq  https://t.co/L2qBJAX2ME",en,[],['https://www.hl.co.uk/funds/hl-funds/hl-select/managers-blog/two-years-in'],['https://pbs.twimg.com/media/DzO5DiKUwAAF19V.jpg'],3,0,4,[],"['hl', 'ihg', 'wpp', 'ptec', 'bur', 'fdsa', 'gbg', 'ascl', 'dom', 'relx', 'expn', 'itrk']",https://twitter.com/WTCM3/status/1095424085226487809,False,,1,https://pbs.twimg.com/media/DzO5DiKUwAAF19V.jpg,,,,,,,[],,,,
1094678131905101824,1094182004344672257,2019-02-10 14:22:59 EST,2019-02-10,14:22:59,-0500,732429464,conkers3,Peter Higgins (conkers),,@rhomboid1MF @MrT_Invest @sabirahmed6 @Jackson_S_D @battlebus141 @miserlyinvestor It sounds like you have the safe strong conviction in #HUR that I had in #BURFORD back in January 2013. #BUR has since gone on to become huge globally. Making its long-term patient investors wealthy. I continue to hold $BUR   I hope $HUR does the same for you &amp; LT investors👍  https://t.co/YrorCg3Ypa,en,[],[],['https://pbs.twimg.com/media/DzESpzYXQAA8hxN.png'],1,0,7,"['hur', 'burford', 'bur']","['bur', 'hur']",https://twitter.com/conkers3/status/1094678131905101824,False,,1,https://pbs.twimg.com/media/DzESpzYXQAA8hxN.png,,,,,,,"[{'screen_name': 'rhomboid1MF', 'name': 'Rhomboid1', 'id': '612805794'}, {'screen_name': 'MrT_Invest', 'name': 'Mr. T', 'id': '984087249334755333'}, {'screen_name': 'sabirahmed6', 'name': 'Sabir Ahmed', 'id': '378857538'}, {'screen_name': 'battlebus141', 'name': 'Battlebus', 'id': '3335568868'}, {'screen_name': 'miserlyinvestor', 'name': 'Miserly Investor', 'id': '730913462'}]",,,,
1094561553758781445,1094561553758781445,2019-02-10 06:39:45 EST,2019-02-10,06:39:45,-0500,1085072355481784320,blogyomi,YomiBlog,,Buckeye Partners LP $BUR   https://t.co/QvVLJrfXXk,en,[],['https://yomiblog.com/2019/02/10/buckeye-partners-lp-bpl-to-pay-0-75-on-feb-26-2019-profile-of-2-analysts-covering-burford-capital-limited-lonbur/'],[],0,0,0,[],['bur'],https://twitter.com/BlogYomi/status/1094561553758781445,False,,0,,,,,,,,[],,,,
1093542942453780482,1093517619875856384,2019-02-07 11:12:09 EST,2019-02-07,11:12:09,-0500,3845014336,_inpractise,In Practise,,"@WTCM3 @barneythompson I looked at $BUR,LN - interesting space but literally have no idea how to value the book. Really is a black box. Mgmt seem competent though.",en,[],[],[],1,0,0,[],['bur'],https://twitter.com/_inpractise/status/1093542942453780482,False,,0,,,,,,,,"[{'screen_name': 'WTCM3', 'name': 'WTCM', 'id': '1081240896975204352'}, {'screen_name': 'BarneyThompson', 'name': 'Barney Thompson', 'id': '1305230757976309762'}]",,,,
1093358576716853248,1093358576716853248,2019-02-06 22:59:32 EST,2019-02-06,22:59:32,-0500,1054178825049784320,rumormurmurbuzz,Rumor Murmurs Buzz,,Full Tilt_PERVASIP CORP $PVSP CEO Release Details Of New Joint Venture With Unnamed Nasdaq Traded Stock Following Talks In NYC  https://t.co/seNm4SjyS8  $FOR $HMN $IOTS $TLSYY $TLOG $SRT $ATRC $IWSY $JPMpG  $GAIN $GVXXF $CCLP $SCPH $AGRX $BUR $PSB $CMU $GTY $TNC $ANFI $ANAT,en,[],['https://rumormurmursbuzz.blogspot.com/2019/02/full-tiltpervasip-corp-pvsp-ceo-release.html'],[],0,4,0,[],"['pvsp', 'for', 'hmn', 'iots', 'tlsyy', 'tlog', 'srt', 'atrc', 'iwsy', 'jpmpg', 'gain', 'gvxxf', 'cclp', 'scph', 'agrx', 'bur', 'psb', 'cmu', 'gty', 'tnc', 'anfi', 'anat']",https://twitter.com/RumorMurmurBuzz/status/1093358576716853248,False,,0,,,,,,,,[],,,,
1092892723240148993,1092892723240148993,2019-02-05 16:08:24 EST,2019-02-05,16:08:24,-0500,989379943946694656,reurope_stock,REurope,,Burford Capital Limited $BUR has analysts on the Bullish side this week.  https://t.co/9sTFpiU4ay,en,[],['https://reurope.com/2019/02/05/burford-capital-limited-lonbur-has-analysts-on-the-bullish-side-this-week/'],[],0,0,0,[],['bur'],https://twitter.com/reurope_stock/status/1092892723240148993,False,,0,,,,,,,,[],,,,
1091818221534031872,1091818221534031872,2019-02-02 16:58:43 EST,2019-02-02,16:58:43,-0500,1054178825049784320,rumormurmurbuzz,Rumor Murmurs Buzz,,"Guns Blazing_ON4 COMMUNICATIONS $ONCI Confirmation On New Partnership Agreement With Fortune 500 Company, Announcement Imminent  https://t.co/HS49RU70Vc  $FOR $HMN $IOTS $TLSYY $TLOG $SRT $ATRC $IWSY $JPMpG $GAIN $GVXXF $CCLP $SCPH $AGRX $BUR $PSB $CMU $GTY $TNC $ANFI $ANAT",en,[],['https://rumormurmursbuzz.blogspot.com/2019/02/guns-blazingon4-communications-onci.html'],[],1,3,0,[],"['onci', 'for', 'hmn', 'iots', 'tlsyy', 'tlog', 'srt', 'atrc', 'iwsy', 'jpmpg', 'gain', 'gvxxf', 'cclp', 'scph', 'agrx', 'bur', 'psb', 'cmu', 'gty', 'tnc', 'anfi', 'anat']",https://twitter.com/RumorMurmurBuzz/status/1091818221534031872,False,,0,,,,,,,,[],,,,
1091375657874018304,1091375657874018304,2019-02-01 11:40:08 EST,2019-02-01,11:40:08,-0500,1084832449467768832,ulmhi,HiNewUlm,,"Brookstone Capital Management Has Cut By $520,260 Its Ppl $BUR   https://t.co/7zVrXjYcgF",en,[],['https://hinewulm.com/2019/02/01/brookstone-capital-management-has-cut-by-520260-its-ppl-ppl-position-2-analysts-covering-burford-capital-limited-lonbur/'],[],0,0,0,[],['bur'],https://twitter.com/UlmHi/status/1091375657874018304,False,,0,,,,,,,,[],,,,
1090931046974189568,1090931046974189568,2019-01-31 06:13:24 EST,2019-01-31,06:13:24,-0500,786038665625554944,stocktiprobot,Stock Advicebot 2000,,The robot homie R2-D2 told me to dump all of Burcon NutraScience Corp $BUR #StockTip,en,[],[],[],0,0,0,['stocktip'],['bur'],https://twitter.com/StockTipRobot/status/1090931046974189568,False,,0,,,,,,,,[],,,,
1090719759010803713,1090719753658949634,2019-01-30 16:13:49 EST,2019-01-30,16:13:49,-0500,1066287026562101248,expatvalue,Expat Value,,"[...cont] $BUR: Si tuviera que convencer a alguien de cuál puede ser mi primer two-bagger, le hablaría de $BUR.   Fondos Amundi: Indexación necesaria hasta aprender más sobre valoración.  Ampliación en @horosfunds Internacional, plena confianza en el equipo gestor.  https://t.co/DICkTnWyma",es,"[{'screen_name': 'horosfunds', 'name': 'horos am', 'id': '868117503247101952'}]",[],['https://pbs.twimg.com/media/DyMDT8oXcAAAWz9.jpg'],1,0,2,[],"['bur', 'bur']",https://twitter.com/ExpatValue/status/1090719759010803713,False,,1,https://pbs.twimg.com/media/DyMDT8oXcAAAWz9.jpg,,,,,,,[],,,,
1090345802113998849,1090345802113998849,2019-01-29 15:27:51 EST,2019-01-29,15:27:51,-0500,1084832449467768832,ulmhi,HiNewUlm,,"Analysts See $-1.31 EPS for Five Prime Therapeutics, Inc. $BUR   https://t.co/gkKvTVPRtn",en,[],['https://hinewulm.com/2019/01/29/analysts-see-1-31-eps-for-five-prime-therapeutics-inc-fprx-2-analysts-covering-burford-capital-limited-lonbur/'],[],0,0,0,[],['bur'],https://twitter.com/UlmHi/status/1090345802113998849,False,,0,,,,,,,,[],,,,
1090213178104049665,1090213178104049665,2019-01-29 06:40:51 EST,2019-01-29,06:40:51,-0500,989388221686730753,mmahotstuff1,Money Making Articles Hot Stuff,,How Many Burford Capital Limited $BUR's Analysts Are Bearish?   https://t.co/HgMQKItnhW,en,[],['https://www.mmahotstuff.com/2019/01/29/how-many-burford-capital-limited-lonburs-analysts-are-bearish.html'],[],0,0,0,[],['bur'],https://twitter.com/mmahotstuff1/status/1090213178104049665,False,,0,,,,,,,,[],,,,
1090213008524144640,1090213008524144640,2019-01-29 06:40:11 EST,2019-01-29,06:40:11,-0500,989379943946694656,reurope_stock,REurope,,Are Analysts Bearish Burford Capital Limited $BUR After Last Week?  https://t.co/hLvrffwonl,en,[],['https://reurope.com/2019/01/29/are-analysts-bearish-burford-capital-limited-lonbur-after-last-week/'],[],0,0,0,[],['bur'],https://twitter.com/reurope_stock/status/1090213008524144640,False,,0,,,,,,,,[],,,,
1090002096290697216,1090002096290697216,2019-01-28 16:42:05 EST,2019-01-28,16:42:05,-0500,989082007010512896,whatsonthorold2,WhatsOnThorold,,Burelle SA $BUR Increases 1.23% on Jan 28   https://t.co/dsc4sRJVkm,en,[],['https://whatsonthorold.com/2019/01/28/burelle-sa-bur-increases-1-23-on-jan-28/'],[],0,0,0,[],['bur'],https://twitter.com/whatsonthorold2/status/1090002096290697216,False,,0,,,,,,,,[],,,,
1089345120825008128,1089345120825008128,2019-01-26 21:11:30 EST,2019-01-26,21:11:30,-0500,940292900721778688,flyonthewallhq,Fly On The Wall,,"Make a Fast Buck_OPKO Health $OPK To Be Purchased By Pfizer $PFE In All Cash Transaction, Announcement Imminent  https://t.co/rQBwF0laPH  $GAIN $GVXXF $CCLP $SCPH $AGRX $BUR $PSB $CMU $GTY $TNC $ANFI $ANAT $IIM $BSGM $RYES $MYEC $WFCpW $BACpY $KNTNF $PHH $OREXQ $CLSN",en,[],['https://rumormurmursbuzz.blogspot.com/2019/01/make-fast-buckinovio-pharmaceuticals.html'],[],0,1,0,[],"['opk', 'pfe', 'gain', 'gvxxf', 'cclp', 'scph', 'agrx', 'bur', 'psb', 'cmu', 'gty', 'tnc', 'anfi', 'anat', 'iim', 'bsgm', 'ryes', 'myec', 'wfcpw', 'bacpy', 'kntnf', 'phh', 'orexq', 'clsn']",https://twitter.com/FlyOnTheWallHQ/status/1089345120825008128,False,,0,,,,,,,,[],,,,
1088835279824318475,1088835279824318475,2019-01-25 11:25:34 EST,2019-01-25,11:25:34,-0500,989388221686730753,mmahotstuff1,Money Making Articles Hot Stuff,,Is Burford Capital $BUR a Buy or a Sell? What Does Liberum Capital Think?   https://t.co/IFZ8Qu8Mpt,en,[],['https://www.mmahotstuff.com/2019/01/25/is-burford-capital-lonbur-a-buy-or-a-sell-what-does-liberum-capital-think.html'],[],0,0,0,[],['bur'],https://twitter.com/mmahotstuff1/status/1088835279824318475,False,,0,,,,,,,,[],,,,
1088835145589760000,1088835145589760000,2019-01-25 11:25:02 EST,2019-01-25,11:25:02,-0500,989082007010512896,whatsonthorold2,WhatsOnThorold,,Liberum Capital Now Covering Burford Capital $BUR With GBX 2300.00 Target   https://t.co/bs82BTOxpB,en,[],['https://whatsonthorold.com/2019/01/25/liberum-capital-now-covering-burford-capital-lonbur-with-gbx-2300-00-target/'],[],0,0,0,[],['bur'],https://twitter.com/whatsonthorold2/status/1088835145589760000,False,,0,,,,,,,,[],,,,
1088834757268508672,1088834757268508672,2019-01-25 11:23:30 EST,2019-01-25,11:23:30,-0500,989379943946694656,reurope_stock,REurope,,Liberum Capital Now Covering Burford Capital $BUR With GBX 2300.00 Target  https://t.co/8kbnwiQm4U,en,[],['https://reurope.com/2019/01/25/liberum-capital-now-covering-burford-capital-lonbur-with-gbx-2300-00-target/'],[],0,0,0,[],['bur'],https://twitter.com/reurope_stock/status/1088834757268508672,False,,0,,,,,,,,[],,,,
1088786010316726277,1088786010316726277,2019-01-25 08:09:48 EST,2019-01-25,08:09:48,-0500,989082007010512896,whatsonthorold2,WhatsOnThorold,,Here's how analysts see Burford Capital Limited $BUR after this past week.   https://t.co/UyHRTr2Lgp,en,[],['https://whatsonthorold.com/2019/01/25/heres-how-analysts-see-burford-capital-limited-lonbur-after-this-past-week/'],[],0,0,0,[],['bur'],https://twitter.com/whatsonthorold2/status/1088786010316726277,False,,0,,,,,,,,[],,,,
1088785791982206976,1088785791982206976,2019-01-25 08:08:56 EST,2019-01-25,08:08:56,-0500,989379943946694656,reurope_stock,REurope,,Discussion stirs around Burford Capital Limited $BUR this week; here is what analysts are saying.  https://t.co/2sGuCgIhRc,en,[],['https://reurope.com/2019/01/25/discussion-stirs-around-burford-capital-limited-lonbur-this-week-here-is-what-analysts-are-saying/'],[],0,0,0,[],['bur'],https://twitter.com/reurope_stock/status/1088785791982206976,False,,0,,,,,,,,[],,,,
1088759812970692609,1088759812970692609,2019-01-25 06:25:42 EST,2019-01-25,06:25:42,-0500,39546678,mediasentiment,Media Sentiment®,,$BUR  new alert at  https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 805,en,[],['http://www.aheadsup.com/twitter/newsentiment.html?user=usequities'],[],0,0,0,"['stocks', 'daytrading', 'nyse', 'nasdaq', 'market']",['bur'],https://twitter.com/mediasentiment/status/1088759812970692609,False,,0,,,,,,,,[],,,,
1088758497548881921,1088758497548881921,2019-01-25 06:20:28 EST,2019-01-25,06:20:28,-0500,989388221686730753,mmahotstuff1,Money Making Articles Hot Stuff,,Liberum Capital Maintains The Buy Rating They’ve had for Burford Capital Ltd $BUR Shares   https://t.co/MwkT50h0pT,en,[],['https://www.mmahotstuff.com/2019/01/25/liberum-capital-maintains-the-buy-rating-theyve-had-for-burford-capital-ltd-lonbur-shares.html'],[],0,0,0,[],['bur'],https://twitter.com/mmahotstuff1/status/1088758497548881921,False,,0,,,,,,,,[],,,,
1088758293600890881,1088758293600890881,2019-01-25 06:19:40 EST,2019-01-25,06:19:40,-0500,989082007010512896,whatsonthorold2,WhatsOnThorold,,"Burford Capital Ltd $BUR Shareholders Are Liking The News That Liberum Capital Has Reiterated Their ""Buy"" Rating on the Stock   https://t.co/YGiOVjohNh",en,[],['https://whatsonthorold.com/2019/01/25/burford-capital-ltd-lonbur-shareholders-are-liking-the-news-that-liberum-capital-has-reiterated-their-buy-rating-on-the-stock/'],[],0,0,0,[],['bur'],https://twitter.com/whatsonthorold2/status/1088758293600890881,False,,0,,,,,,,,[],,,,
1088757941719760901,1088757941719760901,2019-01-25 06:18:16 EST,2019-01-25,06:18:16,-0500,989379943946694656,reurope_stock,REurope,,Liberum Capital Maintains Buy Rating for Burford Capital Ltd $BUR stock. What’s the Best Move for Investors?  https://t.co/yXJPdcfu0F,en,[],['https://reurope.com/2019/01/25/liberum-capital-maintains-buy-rating-for-burford-capital-ltd-lonbur-stock-whats-the-best-move-for-investors/'],[],0,0,0,[],['bur'],https://twitter.com/reurope_stock/status/1088757941719760901,False,,0,,,,,,,,[],,,,
1088708552145940485,1088708552145940485,2019-01-25 03:02:00 EST,2019-01-25,03:02:00,-0500,887750780547207169,adrivalue,Adrián Hernández,,💡SumZero. Top Stocks for 2019 - Winners &amp; Finalists.   https://t.co/pc93VbASLC via @SumZero #ValueInvesting $SATS $RRTS $APHQF $BUR $FB $ECN $EXEL $WINE $XLM $TRUP $TLRD $MTRO $SLM #Hynix $LBTYA  https://t.co/cWvx7GsDwf,en,"[{'screen_name': 'sumzero', 'name': 'sumzero', 'id': '472269627'}]",['https://sumzero-prod.s3.amazonaws.com/public/uploads/specialpublications/2019TopStocks_cf0567e8bf.pdf'],['https://pbs.twimg.com/media/DxveDKAWsAAEXYe.jpg'],6,12,68,"['valueinvesting', 'hynix']","['sats', 'rrts', 'aphqf', 'bur', 'fb', 'ecn', 'exel', 'wine', 'xlm', 'trup', 'tlrd', 'mtro', 'slm', 'lbtya']",https://twitter.com/adrivalue/status/1088708552145940485,False,,1,https://pbs.twimg.com/media/DxveDKAWsAAEXYe.jpg,,,,,,,[],,,,
1088426463030898688,1088426463030898688,2019-01-24 08:21:05 EST,2019-01-24,08:21:05,-0500,1084832449467768832,ulmhi,HiNewUlm,,"$0.37 EPS Expected for Integrated Device Technology, Inc. $BUR Coverage   https://t.co/muX2t3D53F",en,[],['https://hinewulm.com/2019/01/24/0-37-eps-expected-for-integrated-device-technology-inc-idti-last-week-burford-capital-limited-lonbur-coverage/'],[],0,0,0,[],['bur'],https://twitter.com/UlmHi/status/1088426463030898688,False,,0,,,,,,,,[],,,,
1087392353155981315,1087392353155981315,2019-01-21 11:51:54 EST,2019-01-21,11:51:54,-0500,989388221686730753,mmahotstuff1,Money Making Articles Hot Stuff,,Is there a Bearish outlook for Burford Capital Limited $BUR this week?   https://t.co/KrNA0kf2ds,en,[],['https://www.mmahotstuff.com/2019/01/21/is-there-a-bearish-outlook-for-burford-capital-limited-lonbur-this-week-2.html'],[],0,0,0,[],['bur'],https://twitter.com/mmahotstuff1/status/1087392353155981315,False,,0,,,,,,,,[],,,,
1086981144611041280,1086981144611041280,2019-01-20 08:37:54 EST,2019-01-20,08:37:54,-0500,1085522233043443712,kreviewer1,kreviewer,,"Burford Capital Limited $BUR Weekly Ratings as of Jan 20, 2019  https://t.co/2cmCTHOl1q",en,[],['https://kreviewer.com/2019/01/20/burford-capital-limited-lonbur-weekly-ratings-as-of-jan-20-2019/'],[],0,0,0,[],['bur'],https://twitter.com/kreviewer1/status/1086981144611041280,False,,0,,,,,,,,[],,,,
1086317826695147520,1086317826695147520,2019-01-18 12:42:07 EST,2019-01-18,12:42:07,-0500,989379943946694656,reurope_stock,REurope,,Are Analysts Bullish Burford Capital Limited $BUR After Last Week?  https://t.co/76E2U3xTLh,en,[],['https://reurope.com/2019/01/18/are-analysts-bullish-burford-capital-limited-lonbur-after-last-week/'],[],0,0,0,[],['bur'],https://twitter.com/reurope_stock/status/1086317826695147520,False,,0,,,,,,,,[],,,,
1085976622946312192,1085976622946312192,2019-01-17 14:06:18 EST,2019-01-17,14:06:18,-0500,349069006,alvarogomezolea,Alvaro Gomez de Olea,,Tesis más completa que he visto de $BUR. Gran empresa!   https://t.co/zvfed8BNEF,es,[],['https://38cjxsde635anttomvn6z8h-wpengine.netdna-ssl.com/wp-content/uploads/ideas19-artem-fokin.pdf'],[],2,10,40,[],['bur'],https://twitter.com/alvarogomezolea/status/1085976622946312192,False,,0,,,,,,,,[],,,,
1085171646506385408,1085171646506385408,2019-01-15 08:47:36 EST,2019-01-15,08:47:36,-0500,225852782,newsfile_corp,Newsfile,, https://t.co/ViSFa2xuNG Burcon NutraScience Corporation files News Release on SEDAR $BU.CA $BUR #TSX #Food #Beverages #Investing,en,[],['https://bit.ly/2Hb63Av'],[],0,0,0,"['tsx', 'food', 'beverages', 'investing']","['bu.ca', 'bur']",https://twitter.com/newsfile_corp/status/1085171646506385408,False,,0,,,,,,,,[],,,,
1085165817162092545,1085165817162092545,2019-01-15 08:24:26 EST,2019-01-15,08:24:26,-0500,225852782,newsfile_corp,Newsfile,,Burcon Announces Board Change and Appointments  Full Story:  https://t.co/q7c07mwwpN   $BU.CA $BUR #NASDAQ #TSX #Beverages #Food #Investing,en,[],['http://bit.ly/2HeyI7Q'],[],0,0,0,"['nasdaq', 'tsx', 'beverages', 'food', 'investing']","['bu.ca', 'bur']",https://twitter.com/newsfile_corp/status/1085165817162092545,False,,0,,,,,,,,[],,,,
1085144242702434304,1085144242702434304,2019-01-15 06:58:43 EST,2019-01-15,06:58:43,-0500,989082007010512896,whatsonthorold2,WhatsOnThorold,,How Many Burford Capital Limited $BUR's Analysts Are Bullish?   https://t.co/Wp0sA5eSFq,en,[],['https://whatsonthorold.com/2019/01/15/how-many-burford-capital-limited-lonburs-analysts-are-bullish/'],[],0,0,0,[],['bur'],https://twitter.com/whatsonthorold2/status/1085144242702434304,False,,0,,,,,,,,[],,,,
1085144179083223040,1085144179083223040,2019-01-15 06:58:27 EST,2019-01-15,06:58:27,-0500,989379943946694656,reurope_stock,REurope,,Analysts take a look at Burford Capital Limited $BUR having this to say.  https://t.co/9eDP3IfSaZ,en,[],['https://reurope.com/2019/01/15/analysts-take-a-look-at-burford-capital-limited-lonbur-having-this-to-say/'],[],0,0,0,[],['bur'],https://twitter.com/reurope_stock/status/1085144179083223040,False,,0,,,,,,,,[],,,,
1083136274150641668,1083136274150641668,2019-01-09 17:59:46 EST,2019-01-09,17:59:46,-0500,989388221686730753,mmahotstuff1,Money Making Articles Hot Stuff,,BUMI RESOURC.MINER.RP 625 $BUR Is Yet to See Trading Action on Jan 9 -  https://t.co/k5YxmbC1zA,en,[],['https://www.mmahotstuff.com/2019/01/09/bumi-resourc-miner-rp-625-bur-is-yet-to-see-trading-action-on-jan-9.html'],[],0,0,0,[],['bur'],https://twitter.com/mmahotstuff1/status/1083136274150641668,False,,0,,,,,,,,[],,,,
1082741526877405184,1082741526877405184,2019-01-08 15:51:11 EST,2019-01-08,15:51:11,-0500,989388221686730753,mmahotstuff1,Money Making Articles Hot Stuff,,Burford Capital Limited $BUR has analysts on the Bullish side this week. -  https://t.co/zd8XaY8ikb,en,[],['https://www.mmahotstuff.com/2019/01/08/burford-capital-limited-lonbur-has-analysts-on-the-bullish-side-this-week.html'],[],0,0,0,[],['bur'],https://twitter.com/mmahotstuff1/status/1082741526877405184,False,,0,,,,,,,,[],,,,
1082129056324149248,1082129056324149248,2019-01-06 23:17:26 EST,2019-01-06,23:17:26,-0500,1054178825049784320,rumormurmurbuzz,Rumor Murmurs Buzz,,What A Zoo_Eline Entertainment Group $EEGI CEO To Confirm Reverse Merger Discussions Have Begun In Philadelphia  https://t.co/nfb6krPqxG  $FOR $HMN $IOTS $TLSYY $TLOG $SRT $ATRC $IWSY $JPMpG  $GAIN $GVXXF $CCLP $SCPH $AGRX $BUR $PSB $CMU $GTY $TNC $ANFI $ANAT,en,[],['https://rumormurmursbuzz.blogspot.com/2019/01/what-zooeline-entertainment-group-eegi.html'],[],0,2,2,[],"['eegi', 'for', 'hmn', 'iots', 'tlsyy', 'tlog', 'srt', 'atrc', 'iwsy', 'jpmpg', 'gain', 'gvxxf', 'cclp', 'scph', 'agrx', 'bur', 'psb', 'cmu', 'gty', 'tnc', 'anfi', 'anat']",https://twitter.com/RumorMurmurBuzz/status/1082129056324149248,False,,0,,,,,,,,[],,,,
1081690248730443776,1081690248730443776,2019-01-05 18:13:46 EST,2019-01-05,18:13:46,-0500,1054178825049784320,rumormurmurbuzz,Rumor Murmurs Buzz,,"Bank On It_Baidu $BIDU To Purchase Phoenix New Media $FENG In All Cash Transaction, Announcement Pending  https://t.co/RkqJ4cEaIy  $GAIN $GVXXF $CCLP $SCPH $AGRX $BUR $PSB $CMU $GTY $TNC $ANFI $ANAT $IIM $BSGM $RYES $MYEC $WFCpW $BACpY $KNTNF $PHH $OREXQ $CLSN",en,[],['https://rumormurmursbuzz.blogspot.com/2019/01/bank-on-itbaidu-bidu-to-purchase.html'],[],0,4,0,[],"['bidu', 'feng', 'gain', 'gvxxf', 'cclp', 'scph', 'agrx', 'bur', 'psb', 'cmu', 'gty', 'tnc', 'anfi', 'anat', 'iim', 'bsgm', 'ryes', 'myec', 'wfcpw', 'bacpy', 'kntnf', 'phh', 'orexq', 'clsn']",https://twitter.com/RumorMurmurBuzz/status/1081690248730443776,False,,0,,,,,,,,[],,,,
1081306606086905856,1081306606086905856,2019-01-04 16:49:19 EST,2019-01-04,16:49:19,-0500,989082007010512896,whatsonthorold2,WhatsOnThorold,,Here's how analysts see Burford Capital Limited $BUR after this past week. -  https://t.co/CWgfS7IV6D,en,[],['https://whatsonthorold.com/2019/01/04/heres-how-analysts-see-burford-capital-limited-lonbur-after-this-past-week/'],[],0,0,0,[],['bur'],https://twitter.com/whatsonthorold2/status/1081306606086905856,False,,0,,,,,,,,[],,,,
1080781945683042304,1080781945683042304,2019-01-03 06:04:30 EST,2019-01-03,06:04:30,-0500,4330144943,silent_trades,Francis Alexander,,Burford Capital Next $1.6bn of investments to boost returns -  https://t.co/yGqLYMRCkB - $BUR,en,[],['http://bit.ly/2R6zJDt'],[],0,0,0,[],['bur'],https://twitter.com/silent_trades/status/1080781945683042304,False,,0,,,,,,,,[],,,,
1080308902258925568,1080308902258925568,2019-01-01 22:44:48 EST,2019-01-01,22:44:48,-0500,940292900721778688,flyonthewallhq,Fly On The Wall,,"Worth Its Weight In Gold_Arrayit Corp $ARYC To Be Scooped Up In Cash And Stock Transaction By Unnamed Nasdaq Traded Company, Official PR Coming  https://t.co/zO1uI3fG7R  $FOR $HMN $IOTS $TLSYY $TLOG $SRT $ATRC $IWSY $JPMpG  $GAIN $GVXXF $CCLP $SCPH $AGRX $BUR $PSB $CMU $GTY $TNC",en,[],['https://rumormurmursbuzz.blogspot.com/2018/12/worth-its-weight-in-goldarrayit-corp.html'],[],0,1,2,[],"['aryc', 'for', 'hmn', 'iots', 'tlsyy', 'tlog', 'srt', 'atrc', 'iwsy', 'jpmpg', 'gain', 'gvxxf', 'cclp', 'scph', 'agrx', 'bur', 'psb', 'cmu', 'gty', 'tnc']",https://twitter.com/FlyOnTheWallHQ/status/1080308902258925568,False,,0,,,,,,,,[],,,,
1080060283878547458,1080060283878547458,2019-01-01 06:16:52 EST,2019-01-01,06:16:52,-0500,989388221686730753,mmahotstuff1,Money Making Articles Hot Stuff,,This is what analysts have to say about Burford Capital Limited $BUR after last week. -  https://t.co/Xby9Gihi6w,en,[],['https://www.mmahotstuff.com/2019/01/01/this-is-what-analysts-have-to-say-about-burford-capital-limited-lonbur-after-last-week.html'],[],0,0,0,[],['bur'],https://twitter.com/mmahotstuff1/status/1080060283878547458,False,,0,,,,,,,,[],,,,
1080060248965169152,1080060248965169152,2019-01-01 06:16:44 EST,2019-01-01,06:16:44,-0500,989082007010512896,whatsonthorold2,WhatsOnThorold,,Were Analysts Bearish Burford Capital Limited $BUR This Week? -  https://t.co/mHz2YrlJbc,en,[],['https://whatsonthorold.com/2019/01/01/were-analysts-bearish-burford-capital-limited-lonbur-this-week/'],[],0,0,0,[],['bur'],https://twitter.com/whatsonthorold2/status/1080060248965169152,False,,0,,,,,,,,[],,,,
